year,month,lat,lng,probability
8,6,32,322,0.00058
8,6,32,323,0.00087
8,6,32,324,0.00121
8,6,32,325,0.00108
8,6,32,326,0.00072
8,6,32,327,0.00086
8,6,32,328,0.00100
8,6,32,329,0.00083
8,6,32,330,0.00053
8,6,32,331,0.00070
8,6,32,332,0.00078
8,6,32,333,0.00122
8,6,32,334,0.00112
8,6,32,335,0.00053
8,6,32,336,0.00073
8,6,32,337,0.00030
8,6,32,338,0.00061
8,6,32,339,0.00045
8,6,32,340,0.00033
8,6,32,341,0.00051
8,6,32,342,0.00027
8,6,32,343,0.00046
8,6,32,344,0.00036
8,6,32,346,0.00050
8,6,32,347,0.00043
8,6,33,287,0.00029
8,6,33,288,0.00071
8,6,33,289,0.00039
8,6,33,290,0.00047
8,6,33,291,0.00032
8,6,33,292,0.00041
8,6,33,293,0.00057
8,6,33,294,0.00079
8,6,33,295,0.00088
8,6,33,296,0.00065
8,6,33,297,0.00076
8,6,33,298,0.00086
8,6,33,299,0.00072
8,6,33,300,0.00069
8,6,33,301,0.00082
8,6,33,302,0.00127
8,6,33,303,0.00124
8,6,33,304,0.00067
8,6,33,305,0.00070
8,6,33,306,0.00041
8,6,33,307,0.00062
8,6,33,308,0.00044
8,6,33,309,0.00065
8,6,33,310,0.00074
8,6,33,311,0.00079
8,6,33,312,0.00049
8,6,33,313,0.00056
8,6,33,314,0.00038
8,6,33,315,0.00054
8,6,33,316,0.00035
8,6,33,317,0.00059
8,6,33,318,0.00078
8,6,33,319,0.00099
8,6,33,320,0.00058
8,6,33,321,0.00065
8,6,33,322,0.00058
8,6,33,323,0.00055
8,6,33,324,0.00077
8,6,33,325,0.00058
8,6,33,326,0.00088
8,6,33,327,0.00084
8,6,33,328,0.00076
8,6,33,329,0.00038
8,6,33,330,0.00051
8,6,33,331,0.00068
8,6,33,332,0.00079
8,6,33,333,0.00075
8,6,33,334,0.00054
8,6,33,335,0.00059
8,6,33,336,0.00037
8,6,33,337,0.00058
8,6,33,338,0.00038
8,6,33,340,0.00043
8,6,33,341,0.00025
8,6,33,342,0.00033
8,6,33,343,0.00030
8,6,33,344,0.00030
8,6,33,345,0.00031
8,6,33,346,0.00030
8,6,33,347,0.00054
8,6,33,348,0.00038
8,6,33,349,0.00042
8,6,34,287,0.00033
8,6,34,288,0.00063
8,6,34,289,0.00056
8,6,34,290,0.00069
8,6,34,291,0.00049
8,6,34,292,0.00057
8,6,34,293,0.00036
8,6,34,294,0.00034
8,6,34,295,0.00031
8,6,34,296,0.00046
8,6,34,297,0.00034
8,6,34,298,0.00040
8,6,34,299,0.00048
8,6,34,300,0.00042
8,6,34,301,0.00083
8,6,34,302,0.00086
8,6,34,303,0.00074
8,6,34,304,0.00078
8,6,34,305,0.00045
8,6,34,306,0.00049
8,6,34,307,0.00043
8,6,34,308,0.00042
8,6,34,309,0.00036
8,6,34,310,0.00040
8,6,34,311,0.00063
8,6,34,312,0.00063
8,6,34,313,0.00054
8,6,34,314,0.00036
8,6,34,315,0.00042
8,6,34,316,0.00056
8,6,34,317,0.00039
8,6,34,318,0.00036
8,6,34,319,0.00087
8,6,34,320,0.00059
8,6,34,322,0.00042
8,6,34,323,0.00051
8,6,34,324,0.00058
8,6,34,325,0.00054
8,6,34,326,0.00075
8,6,34,327,0.00082
8,6,34,328,0.00044
8,6,34,329,0.00066
8,6,34,330,0.00031
8,6,34,331,0.00044
8,6,34,332,0.00038
8,6,34,333,0.00085
8,6,34,334,0.00060
8,6,34,335,0.00031
8,6,34,336,0.00052
8,6,34,337,0.00046
8,6,34,338,0.00065
8,6,34,340,0.00054
8,6,34,341,0.00035
8,6,34,342,0.00044
8,6,34,343,0.00044
8,6,34,345,0.00048
8,6,34,347,0.00029
8,6,35,288,0.00032
8,6,35,289,0.00033
8,6,35,290,0.00070
8,6,35,291,0.00044
8,6,35,292,0.00046
8,6,35,293,0.00031
8,6,35,294,0.00061
8,6,35,295,0.00043
8,6,35,296,0.00039
8,6,35,297,0.00028
8,6,35,298,0.00044
8,6,35,299,0.00066
8,6,35,300,0.00068
8,6,35,301,0.00039
8,6,35,302,0.00037
8,6,35,303,0.00042
8,6,35,304,0.00031
8,6,35,305,0.00032
8,6,35,306,0.00040
8,6,35,307,0.00073
8,6,35,308,0.00058
8,6,35,309,0.00051
8,6,35,310,0.00029
8,6,35,311,0.00059
8,6,35,312,0.00067
8,6,35,313,0.00048
8,6,35,314,0.00066
8,6,35,315,0.00035
8,6,35,316,0.00059
8,6,35,317,0.00044
8,6,35,318,0.00053
8,6,35,319,0.00056
8,6,35,320,0.00030
8,6,35,321,0.00046
8,6,35,322,0.00060
8,6,35,323,0.00054
8,6,35,324,0.00082
8,6,35,325,0.00075
8,6,35,326,0.00049
8,6,35,327,0.00042
8,6,35,328,0.00065
8,6,35,329,0.00087
8,6,35,330,0.00054
8,6,35,331,0.00095
8,6,35,332,0.00058
8,6,35,333,0.00102
8,6,35,334,0.00048
8,6,35,335,0.00069
8,6,35,336,0.00064
8,6,35,337,0.00078
8,6,35,338,0.00048
8,6,35,340,0.00029
8,6,35,341,0.00046
8,6,35,344,0.00033
8,6,35,345,0.00057
8,6,35,346,0.00051
8,6,35,347,0.00029
8,6,36,288,0.00031
8,6,36,289,0.00034
8,6,36,291,0.00028
8,6,36,292,0.00028
8,6,36,293,0.00049
8,6,36,294,0.00059
8,6,36,295,0.00043
8,6,36,296,0.00029
8,6,36,297,0.00067
8,6,36,298,0.00049
8,6,36,299,0.00053
8,6,36,300,0.00056
8,6,36,301,0.00042
8,6,36,302,0.00041
8,6,36,303,0.00027
8,6,36,304,0.00047
8,6,36,305,0.00062
8,6,36,306,0.00044
8,6,36,307,0.00031
8,6,36,308,0.00040
8,6,36,310,0.00029
8,6,36,311,0.00044
8,6,36,312,0.00038
8,6,36,313,0.00044
8,6,36,314,0.00047
8,6,36,315,0.00038
8,6,36,316,0.00056
8,6,36,318,0.00053
8,6,36,319,0.00054
8,6,36,320,0.00062
8,6,36,321,0.00082
8,6,36,322,0.00060
8,6,36,323,0.00046
8,6,36,324,0.00054
8,6,36,325,0.00049
8,6,36,326,0.00042
8,6,36,327,0.00069
8,6,36,328,0.00064
8,6,36,329,0.00077
8,6,36,330,0.00062
8,6,36,331,0.00072
8,6,36,334,0.00036
8,6,36,335,0.00064
8,6,36,336,0.00070
8,6,36,337,0.00049
8,6,36,338,0.00032
8,6,36,339,0.00053
8,6,36,340,0.00038
8,6,36,341,0.00050
8,6,36,342,0.00063
8,6,36,344,0.00029
8,6,36,345,0.00030
8,6,36,346,0.00059
8,6,37,290,0.00030
8,6,37,294,0.00025
8,6,37,298,0.00031
8,6,37,299,0.00037
8,6,37,300,0.00044
8,6,37,301,0.00036
8,6,37,302,0.00056
8,6,37,303,0.00036
8,6,37,304,0.00044
8,6,37,305,0.00030
8,6,37,306,0.00058
8,6,37,307,0.00042
8,6,37,309,0.00035
8,6,37,310,0.00028
8,6,37,311,0.00029
8,6,37,312,0.00042
8,6,37,313,0.00032
8,6,37,314,0.00029
8,6,37,315,0.00025
8,6,37,318,0.00028
8,6,37,319,0.00027
8,6,37,320,0.00051
8,6,37,321,0.00054
8,6,37,322,0.00048
8,6,37,323,0.00031
8,6,37,324,0.00028
8,6,37,325,0.00028
8,6,37,326,0.00043
8,6,37,327,0.00053
8,6,37,328,0.00059
8,6,37,329,0.00058
8,6,37,330,0.00069
8,6,37,331,0.00031
8,6,37,332,0.00037
8,6,37,334,0.00059
8,6,37,335,0.00106
8,6,37,336,0.00041
8,6,37,337,0.00039
8,6,37,338,0.00055
8,6,37,339,0.00032
8,6,37,340,0.00035
8,6,37,341,0.00034
8,6,37,342,0.00064
8,6,37,343,0.00043
8,6,37,344,0.00041
8,6,38,299,0.00030
8,6,38,300,0.00027
8,6,38,301,0.00037
8,6,38,302,0.00037
8,6,38,303,0.00028
8,6,38,305,0.00027
8,6,38,306,0.00033
8,6,38,307,0.00042
8,6,38,308,0.00025
8,6,38,309,0.00033
8,6,38,310,0.00026
8,6,38,315,0.00026
8,6,38,318,0.00034
8,6,38,319,0.00031
8,6,38,321,0.00038
8,6,38,322,0.00040
8,6,38,323,0.00033
8,6,38,327,0.00046
8,6,38,328,0.00081
8,6,38,329,0.00054
8,6,38,330,0.00054
8,6,38,331,0.00028
8,6,38,334,0.00034
8,6,38,335,0.00049
8,6,38,336,0.00030
8,6,38,337,0.00029
8,6,38,339,0.00039
8,6,38,340,0.00046
8,6,38,341,0.00030
8,6,38,347,0.00029
8,6,39,297,0.00026
8,6,39,302,0.00026
8,6,39,315,0.00034
8,6,39,316,0.00029
8,6,39,318,0.00032
8,6,39,320,0.00038
8,6,39,321,0.00028
8,6,39,326,0.00030
8,6,39,328,0.00043
8,6,39,329,0.00047
8,6,39,331,0.00039
8,6,39,332,0.00045
8,6,39,333,0.00046
8,6,39,335,0.00057
8,6,39,336,0.00032
8,6,39,337,0.00032
8,6,39,338,0.00028
8,6,39,339,0.00028
8,6,39,340,0.00032
8,6,39,345,0.00029
8,6,40,315,0.00026
8,6,40,316,0.00026
8,6,40,322,0.00027
8,6,40,323,0.00041
8,6,40,324,0.00030
8,6,40,328,0.00033
8,6,40,329,0.00055
8,6,40,331,0.00035
8,6,40,332,0.00061
8,6,40,335,0.00026
8,6,40,336,0.00057
8,6,40,337,0.00039
8,6,40,338,0.00038
8,6,40,339,0.00063
8,6,40,340,0.00065
8,6,40,344,0.00029
8,6,41,325,0.00027
8,6,41,326,0.00045
8,6,41,328,0.00030
8,6,41,336,0.00031
8,6,41,337,0.00046
8,6,41,339,0.00029
8,6,41,340,0.00046
8,6,41,341,0.00027
8,6,41,342,0.00025
8,6,41,346,0.00034
8,6,43,316,0.00029
8,6,43,317,0.00037
8,6,43,318,0.00034
8,6,43,321,0.00027
8,6,43,332,0.00025
8,6,43,349,0.00064
8,6,43,353,0.00055
8,6,43,354,0.00066
8,6,43,355,0.00047
8,6,43,356,0.00055
8,6,43,357,0.00088
8,6,43,358,0.00064
8,6,44,321,0.00026
8,6,44,348,0.00029
8,6,44,349,0.00037
8,6,44,351,0.00137
8,6,44,352,0.00151
8,6,44,353,0.00088
8,6,44,354,0.00116
8,6,44,355,0.00167
8,6,44,356,0.00076
8,6,44,357,0.00121
8,6,44,358,0.00069
8,6,45,353,0.00051
8,6,45,355,0.00109
8,6,46,353,0.00032
8,6,46,354,0.00036
8,6,46,355,0.00040
8,6,46,356,0.00077
8,6,47,353,0.00030
8,6,47,355,0.00030
8,6,47,356,0.00032
8,6,49,356,0.00028
8,6,49,357,0.00025
8,6,49,359,0.00036
8,6,51,2,0.00025
8,6,51,355,0.00063
8,6,52,2,0.00034
8,6,53,355,0.00068
8,6,53,356,0.00059
8,6,54,10,0.00044
8,6,54,356,0.00051
8,6,56,10,0.00033
8,6,57,357,0.00025
8,8,-35,350,0.00036
8,8,-35,356,0.00027
8,8,-35,357,0.00029
8,8,-34,356,0.00033
8,8,-33,2,0.00034
8,8,-33,352,0.00037
8,8,-33,353,0.00033
8,8,-33,356,0.00039
8,8,-32,325,0.00027
8,8,-32,335,0.00036
8,8,-32,337,0.00027
8,8,-32,342,0.00025
8,8,-32,343,0.00026
8,8,-32,345,0.00030
8,8,-32,346,0.00042
8,8,-32,347,0.00028
8,8,-32,351,0.00027
8,8,-32,352,0.00030
8,8,-32,355,0.00046
8,8,-32,357,0.00030
8,8,-32,358,0.00032
8,8,-32,359,0.00026
8,8,-31,325,0.00034
8,8,-31,342,0.00032
8,8,-31,343,0.00029
8,8,-31,344,0.00041
8,8,-31,345,0.00037
8,8,-31,346,0.00028
8,8,-31,347,0.00026
8,8,-31,348,0.00029
8,8,-31,352,0.00047
8,8,-31,354,0.00042
8,8,-31,355,0.00040
8,8,-31,357,0.00026
8,8,-30,337,0.00028
8,8,-30,340,0.00030
8,8,-30,342,0.00033
8,8,-30,343,0.00032
8,8,-30,344,0.00028
8,8,-30,345,0.00026
8,8,-30,346,0.00031
8,8,-30,347,0.00041
8,8,-30,348,0.00045
8,8,-30,349,0.00041
8,8,-30,350,0.00036
8,8,-30,351,0.00026
8,8,-30,352,0.00032
8,8,-30,355,0.00034
8,8,-29,324,0.00027
8,8,-29,337,0.00026
8,8,-29,340,0.00028
8,8,-29,341,0.00030
8,8,-29,343,0.00029
8,8,-29,344,0.00035
8,8,-29,345,0.00031
8,8,-29,346,0.00032
8,8,-29,347,0.00048
8,8,-29,348,0.00032
8,8,-29,350,0.00031
8,8,-29,351,0.00036
8,8,-29,352,0.00035
8,8,-29,353,0.00036
8,8,-29,356,0.00026
8,8,-28,324,0.00033
8,8,-28,327,0.00025
8,8,-28,344,0.00035
8,8,-28,345,0.00036
8,8,-28,346,0.00029
8,8,-28,347,0.00050
8,8,-28,348,0.00030
8,8,-28,351,0.00032
8,8,-27,342,0.00029
8,8,-27,343,0.00026
8,8,-27,345,0.00033
8,8,-27,346,0.00035
8,8,-27,347,0.00030
8,8,-27,348,0.00035
8,8,-26,337,0.00033
8,8,-26,348,0.00033
8,8,-25,349,0.00030
8,8,1,7,0.00074
8,8,1,8,0.00029
8,8,2,6,0.00030
8,8,2,7,0.00094
8,8,2,8,0.00026
8,8,3,6,0.00071
8,8,3,7,0.00096
8,8,3,9,0.00026
8,8,5,5,0.00041
8,8,9,284,0.00025
8,8,20,295,0.00028
8,8,20,300,0.00035
8,8,20,301,0.00059
8,8,20,302,0.00026
8,8,20,303,0.00031
8,8,20,311,0.00026
8,8,21,277,0.00027
8,8,21,289,0.00041
8,8,21,290,0.00050
8,8,21,291,0.00026
8,8,21,294,0.00038
8,8,21,297,0.00027
8,8,21,298,0.00038
8,8,21,301,0.00039
8,8,21,302,0.00038
8,8,21,313,0.00028
8,8,21,322,0.00033
8,8,22,287,0.00056
8,8,22,288,0.00073
8,8,22,289,0.00068
8,8,22,290,0.00033
8,8,22,291,0.00051
8,8,22,292,0.00044
8,8,22,293,0.00042
8,8,22,294,0.00032
8,8,22,295,0.00031
8,8,22,296,0.00028
8,8,22,297,0.00069
8,8,22,298,0.00028
8,8,22,301,0.00046
8,8,22,302,0.00035
8,8,22,304,0.00035
8,8,22,305,0.00027
8,8,22,307,0.00028
8,8,22,308,0.00039
8,8,22,309,0.00032
8,8,22,311,0.00030
8,8,22,313,0.00037
8,8,22,316,0.00035
8,8,22,317,0.00029
8,8,22,321,0.00033
8,8,23,286,0.00031
8,8,23,287,0.00054
8,8,23,288,0.00066
8,8,23,289,0.00041
8,8,23,290,0.00045
8,8,23,291,0.00054
8,8,23,292,0.00046
8,8,23,293,0.00080
8,8,23,294,0.00063
8,8,23,295,0.00042
8,8,23,296,0.00070
8,8,23,297,0.00087
8,8,23,298,0.00054
8,8,23,299,0.00029
8,8,23,301,0.00035
8,8,23,302,0.00047
8,8,23,303,0.00094
8,8,23,304,0.00055
8,8,23,305,0.00037
8,8,23,306,0.00044
8,8,23,307,0.00044
8,8,23,308,0.00030
8,8,23,309,0.00038
8,8,23,310,0.00051
8,8,23,311,0.00031
8,8,23,313,0.00027
8,8,23,314,0.00057
8,8,23,315,0.00035
8,8,23,316,0.00039
8,8,23,317,0.00033
8,8,23,318,0.00063
8,8,23,319,0.00054
8,8,23,320,0.00037
8,8,23,321,0.00027
8,8,23,322,0.00033
8,8,23,323,0.00049
8,8,23,327,0.00026
8,8,23,329,0.00025
8,8,24,283,0.00082
8,8,24,284,0.00048
8,8,24,285,0.00052
8,8,24,286,0.00068
8,8,24,287,0.00120
8,8,24,288,0.00070
8,8,24,289,0.00071
8,8,24,290,0.00091
8,8,24,291,0.00073
8,8,24,292,0.00105
8,8,24,293,0.00068
8,8,24,294,0.00084
8,8,24,295,0.00096
8,8,24,296,0.00047
8,8,24,297,0.00046
8,8,24,298,0.00047
8,8,24,299,0.00035
8,8,24,300,0.00048
8,8,24,301,0.00080
8,8,24,302,0.00091
8,8,24,303,0.00101
8,8,24,304,0.00058
8,8,24,305,0.00047
8,8,24,307,0.00044
8,8,24,308,0.00043
8,8,24,309,0.00039
8,8,24,310,0.00050
8,8,24,311,0.00058
8,8,24,312,0.00035
8,8,24,313,0.00057
8,8,24,314,0.00097
8,8,24,315,0.00042
8,8,24,316,0.00090
8,8,24,317,0.00061
8,8,24,318,0.00081
8,8,24,319,0.00094
8,8,24,323,0.00025
8,8,24,324,0.00050
8,8,24,325,0.00057
8,8,24,326,0.00047
8,8,24,327,0.00044
8,8,24,328,0.00026
8,8,24,329,0.00065
8,8,24,330,0.00042
8,8,24,331,0.00027
8,8,24,332,0.00039
8,8,24,333,0.00047
8,8,25,282,0.00089
8,8,25,283,0.00068
8,8,25,284,0.00117
8,8,25,285,0.00116
8,8,25,286,0.00099
8,8,25,287,0.00118
8,8,25,288,0.00073
8,8,25,289,0.00126
8,8,25,290,0.00095
8,8,25,291,0.00116
8,8,25,292,0.00136
8,8,25,293,0.00125
8,8,25,294,0.00100
8,8,25,295,0.00079
8,8,25,296,0.00071
8,8,25,297,0.00048
8,8,25,298,0.00029
8,8,25,299,0.00060
8,8,25,300,0.00108
8,8,25,301,0.00076
8,8,25,302,0.00092
8,8,25,303,0.00060
8,8,25,304,0.00065
8,8,25,305,0.00048
8,8,25,306,0.00058
8,8,25,307,0.00060
8,8,25,308,0.00064
8,8,25,309,0.00046
8,8,25,310,0.00027
8,8,25,311,0.00092
8,8,25,312,0.00075
8,8,25,313,0.00069
8,8,25,314,0.00049
8,8,25,315,0.00048
8,8,25,316,0.00077
8,8,25,317,0.00042
8,8,25,318,0.00105
8,8,25,319,0.00107
8,8,25,320,0.00081
8,8,25,321,0.00039
8,8,25,322,0.00053
8,8,25,323,0.00069
8,8,25,324,0.00056
8,8,25,325,0.00040
8,8,25,326,0.00043
8,8,25,327,0.00067
8,8,25,328,0.00066
8,8,25,329,0.00047
8,8,25,330,0.00026
8,8,25,331,0.00049
8,8,25,335,0.00026
8,8,25,341,0.00042
8,8,26,281,0.00069
8,8,26,282,0.00071
8,8,26,283,0.00169
8,8,26,284,0.00111
8,8,26,285,0.00088
8,8,26,286,0.00115
8,8,26,287,0.00106
8,8,26,288,0.00117
8,8,26,289,0.00119
8,8,26,290,0.00128
8,8,26,291,0.00112
8,8,26,292,0.00087
8,8,26,293,0.00096
8,8,26,294,0.00151
8,8,26,295,0.00096
8,8,26,296,0.00096
8,8,26,297,0.00073
8,8,26,298,0.00047
8,8,26,299,0.00052
8,8,26,300,0.00108
8,8,26,301,0.00075
8,8,26,302,0.00123
8,8,26,303,0.00068
8,8,26,304,0.00102
8,8,26,305,0.00083
8,8,26,306,0.00048
8,8,26,307,0.00084
8,8,26,308,0.00065
8,8,26,309,0.00062
8,8,26,310,0.00060
8,8,26,311,0.00082
8,8,26,312,0.00090
8,8,26,313,0.00110
8,8,26,314,0.00074
8,8,26,315,0.00074
8,8,26,316,0.00054
8,8,26,317,0.00059
8,8,26,318,0.00100
8,8,26,319,0.00100
8,8,26,320,0.00086
8,8,26,321,0.00079
8,8,26,322,0.00081
8,8,26,323,0.00048
8,8,26,324,0.00061
8,8,26,325,0.00055
8,8,26,326,0.00049
8,8,26,327,0.00083
8,8,26,328,0.00066
8,8,26,329,0.00035
8,8,26,330,0.00033
8,8,26,331,0.00068
8,8,26,332,0.00069
8,8,26,333,0.00028
8,8,26,335,0.00029
8,8,26,336,0.00062
8,8,26,339,0.00038
8,8,26,341,0.00025
8,8,26,342,0.00040
8,8,27,281,0.00033
8,8,27,282,0.00102
8,8,27,283,0.00125
8,8,27,284,0.00192
8,8,27,285,0.00115
8,8,27,286,0.00112
8,8,27,287,0.00066
8,8,27,288,0.00099
8,8,27,289,0.00072
8,8,27,290,0.00082
8,8,27,291,0.00113
8,8,27,292,0.00100
8,8,27,293,0.00092
8,8,27,294,0.00172
8,8,27,295,0.00114
8,8,27,296,0.00094
8,8,27,297,0.00066
8,8,27,298,0.00065
8,8,27,299,0.00041
8,8,27,300,0.00041
8,8,27,301,0.00040
8,8,27,302,0.00078
8,8,27,303,0.00108
8,8,27,304,0.00130
8,8,27,305,0.00072
8,8,27,306,0.00112
8,8,27,307,0.00063
8,8,27,308,0.00069
8,8,27,309,0.00065
8,8,27,310,0.00072
8,8,27,311,0.00064
8,8,27,312,0.00118
8,8,27,313,0.00101
8,8,27,314,0.00128
8,8,27,315,0.00114
8,8,27,316,0.00071
8,8,27,317,0.00036
8,8,27,318,0.00061
8,8,27,319,0.00070
8,8,27,320,0.00089
8,8,27,321,0.00078
8,8,27,322,0.00119
8,8,27,323,0.00110
8,8,27,324,0.00076
8,8,27,325,0.00089
8,8,27,326,0.00047
8,8,27,327,0.00048
8,8,27,328,0.00051
8,8,27,329,0.00048
8,8,27,330,0.00049
8,8,27,331,0.00060
8,8,27,332,0.00068
8,8,27,333,0.00052
8,8,27,337,0.00062
8,8,27,338,0.00044
8,8,27,342,0.00025
8,8,28,281,0.00071
8,8,28,282,0.00055
8,8,28,283,0.00100
8,8,28,284,0.00101
8,8,28,285,0.00120
8,8,28,286,0.00087
8,8,28,287,0.00143
8,8,28,288,0.00113
8,8,28,289,0.00109
8,8,28,290,0.00183
8,8,28,291,0.00096
8,8,28,292,0.00085
8,8,28,293,0.00068
8,8,28,294,0.00184
8,8,28,295,0.00090
8,8,28,296,0.00060
8,8,28,297,0.00099
8,8,28,298,0.00125
8,8,28,299,0.00083
8,8,28,300,0.00101
8,8,28,301,0.00044
8,8,28,302,0.00109
8,8,28,303,0.00109
8,8,28,304,0.00111
8,8,28,305,0.00062
8,8,28,306,0.00076
8,8,28,307,0.00076
8,8,28,308,0.00103
8,8,28,309,0.00148
8,8,28,310,0.00135
8,8,28,311,0.00135
8,8,28,312,0.00058
8,8,28,313,0.00055
8,8,28,314,0.00079
8,8,28,315,0.00145
8,8,28,316,0.00101
8,8,28,317,0.00070
8,8,28,318,0.00055
8,8,28,319,0.00093
8,8,28,320,0.00153
8,8,28,321,0.00085
8,8,28,322,0.00062
8,8,28,323,0.00090
8,8,28,324,0.00039
8,8,28,325,0.00073
8,8,28,326,0.00068
8,8,28,327,0.00068
8,8,28,328,0.00052
8,8,28,329,0.00061
8,8,28,330,0.00103
8,8,28,331,0.00059
8,8,28,332,0.00040
8,8,28,333,0.00057
8,8,28,334,0.00055
8,8,28,335,0.00058
8,8,28,336,0.00033
8,8,28,337,0.00072
8,8,28,338,0.00098
8,8,28,339,0.00060
8,8,28,340,0.00044
8,8,29,280,0.00030
8,8,29,281,0.00092
8,8,29,282,0.00107
8,8,29,283,0.00080
8,8,29,284,0.00094
8,8,29,285,0.00048
8,8,29,286,0.00092
8,8,29,287,0.00095
8,8,29,288,0.00106
8,8,29,289,0.00092
8,8,29,290,0.00081
8,8,29,291,0.00095
8,8,29,292,0.00098
8,8,29,293,0.00077
8,8,29,294,0.00133
8,8,29,295,0.00125
8,8,29,296,0.00074
8,8,29,297,0.00091
8,8,29,298,0.00073
8,8,29,299,0.00111
8,8,29,300,0.00106
8,8,29,301,0.00139
8,8,29,302,0.00159
8,8,29,303,0.00171
8,8,29,304,0.00162
8,8,29,305,0.00112
8,8,29,306,0.00035
8,8,29,307,0.00112
8,8,29,308,0.00193
8,8,29,309,0.00117
8,8,29,310,0.00088
8,8,29,311,0.00168
8,8,29,312,0.00138
8,8,29,313,0.00082
8,8,29,314,0.00077
8,8,29,315,0.00117
8,8,29,316,0.00134
8,8,29,317,0.00137
8,8,29,318,0.00119
8,8,29,319,0.00111
8,8,29,320,0.00106
8,8,29,321,0.00183
8,8,29,322,0.00074
8,8,29,323,0.00055
8,8,29,324,0.00063
8,8,29,325,0.00057
8,8,29,326,0.00093
8,8,29,327,0.00116
8,8,29,328,0.00117
8,8,29,329,0.00058
8,8,29,330,0.00061
8,8,29,331,0.00069
8,8,29,332,0.00032
8,8,29,333,0.00032
8,8,29,334,0.00050
8,8,29,335,0.00073
8,8,29,336,0.00056
8,8,29,337,0.00106
8,8,29,338,0.00085
8,8,29,339,0.00042
8,8,29,340,0.00057
8,8,29,343,0.00068
8,8,29,344,0.00036
8,8,30,280,0.00031
8,8,30,281,0.00067
8,8,30,282,0.00103
8,8,30,283,0.00072
8,8,30,284,0.00086
8,8,30,285,0.00053
8,8,30,286,0.00083
8,8,30,287,0.00053
8,8,30,288,0.00078
8,8,30,289,0.00067
8,8,30,290,0.00090
8,8,30,291,0.00103
8,8,30,292,0.00100
8,8,30,293,0.00120
8,8,30,294,0.00091
8,8,30,295,0.00070
8,8,30,296,0.00037
8,8,30,297,0.00101
8,8,30,298,0.00106
8,8,30,299,0.00095
8,8,30,300,0.00124
8,8,30,301,0.00128
8,8,30,302,0.00147
8,8,30,303,0.00150
8,8,30,304,0.00092
8,8,30,305,0.00135
8,8,30,306,0.00066
8,8,30,307,0.00081
8,8,30,308,0.00142
8,8,30,309,0.00076
8,8,30,310,0.00070
8,8,30,311,0.00095
8,8,30,312,0.00124
8,8,30,313,0.00116
8,8,30,314,0.00085
8,8,30,315,0.00126
8,8,30,316,0.00157
8,8,30,317,0.00040
8,8,30,318,0.00106
8,8,30,319,0.00103
8,8,30,320,0.00091
8,8,30,321,0.00108
8,8,30,322,0.00075
8,8,30,323,0.00113
8,8,30,324,0.00064
8,8,30,325,0.00093
8,8,30,326,0.00106
8,8,30,327,0.00079
8,8,30,328,0.00064
8,8,30,329,0.00068
8,8,30,330,0.00046
8,8,30,331,0.00034
8,8,30,332,0.00041
8,8,30,333,0.00056
8,8,30,334,0.00084
8,8,30,335,0.00076
8,8,30,336,0.00034
8,8,30,337,0.00048
8,8,30,338,0.00051
8,8,30,339,0.00064
8,8,30,340,0.00089
8,8,30,341,0.00056
8,8,30,342,0.00058
8,8,30,343,0.00038
8,8,30,344,0.00029
8,8,31,281,0.00030
8,8,31,282,0.00062
8,8,31,283,0.00057
8,8,31,284,0.00044
8,8,31,285,0.00038
8,8,31,286,0.00064
8,8,31,287,0.00094
8,8,31,288,0.00130
8,8,31,289,0.00151
8,8,31,290,0.00082
8,8,31,291,0.00114
8,8,31,292,0.00109
8,8,31,293,0.00072
8,8,31,294,0.00064
8,8,31,295,0.00105
8,8,31,296,0.00127
8,8,31,297,0.00141
8,8,31,298,0.00104
8,8,31,299,0.00178
8,8,31,300,0.00190
8,8,31,301,0.00188
8,8,31,302,0.00184
8,8,31,303,0.00232
8,8,31,304,0.00102
8,8,31,305,0.00068
8,8,31,306,0.00081
8,8,31,307,0.00062
8,8,31,308,0.00105
8,8,31,309,0.00058
8,8,31,310,0.00117
8,8,31,311,0.00144
8,8,31,312,0.00054
8,8,31,313,0.00049
8,8,31,314,0.00089
8,8,31,315,0.00063
8,8,31,316,0.00031
8,8,31,317,0.00096
8,8,31,318,0.00099
8,8,31,319,0.00075
8,8,31,321,0.00049
8,8,31,322,0.00068
8,8,31,323,0.00097
8,8,31,324,0.00096
8,8,31,325,0.00097
8,8,31,326,0.00085
8,8,31,327,0.00093
8,8,31,328,0.00075
8,8,31,329,0.00092
8,8,31,330,0.00077
8,8,31,331,0.00064
8,8,31,332,0.00066
8,8,31,333,0.00086
8,8,31,334,0.00053
8,8,31,335,0.00051
8,8,31,336,0.00050
8,8,31,337,0.00030
8,8,31,338,0.00065
8,8,31,339,0.00081
8,8,31,340,0.00058
8,8,31,341,0.00044
8,8,31,342,0.00093
8,8,31,343,0.00076
8,8,31,344,0.00063
8,8,31,345,0.00029
8,8,31,346,0.00039
8,8,32,283,0.00030
8,8,32,284,0.00038
8,8,32,285,0.00030
8,8,32,286,0.00036
8,8,32,287,0.00050
8,8,32,288,0.00089
8,8,32,289,0.00090
8,8,32,290,0.00068
8,8,32,291,0.00051
8,8,32,292,0.00039
8,8,32,293,0.00072
8,8,32,294,0.00112
8,8,32,295,0.00151
8,8,32,296,0.00064
8,8,32,297,0.00105
